Age,Review Text,Rating,Positive Feedback Count,Department Name
47,,5,0,Dresses
33,,2,6,Dresses
36,,2,5,Tops
51,,5,0,Dresses
39,,5,0,Dresses
42,,4,1,Dresses
43,,5,5,Tops
38,,5,0,Dresses
50,,1,0,Dresses
32,,3,4,Dresses
45,,4,0,Dresses
40,,5,10,Jackets
49,,4,0,Dresses
62,,2,2,Dresses
34,,5,0,Dresses
39,,5,1,Dresses
68,,5,0,Dresses
64,,4,0,Dresses
47,,4,2,Dresses
67,,5,16,Dresses
43,,4,1,Dresses
34,,3,0,Jackets
30,,4,1,Dresses
35,,5,1,Dresses
52,,5,1,Jackets
50,,5,5,Dresses
39,,5,0,Tops
22,,5,8,Dresses
37,,5,3,Tops
60,,5,0,Tops
25,,5,2,Tops
43,,5,0,Tops
58,,5,0,Tops
63,,2,7,Tops
36,,5,0,Tops
67,,5,0,Bottoms
37,,4,15,Tops
30,,5,0,Tops
39,,4,7,Bottoms
39,,4,0,Tops
43,,3,1,Tops
74,,5,16,Tops
39,,5,0,Tops
44,,5,0,Tops
43,,5,1,Tops
45,,5,1,Tops
38,,3,2,Tops
35,,5,1,Tops
47,,3,1,Tops
30,,4,3,Tops
49,,4,4,Tops
25,,3,0,Tops
46,,5,1,Bottoms
69,,5,0,Tops
29,,5,0,Tops
69,,5,0,Tops
45,,1,5,Tops
44,,4,2,Tops
56,,2,5,Tops
52,,5,0,Tops
48,,5,2,Tops
46,,5,0,Tops
49,,5,1,Tops
31,,5,18,Tops
64,,4,1,Tops
66,,5,0,Tops
30,,5,0,Tops
39,,5,0,Tops
53,,4,2,Tops
28,,5,1,Tops
29,,5,0,Tops
42,,5,3,Dresses
48,,3,1,Dresses
45,,5,0,Bottoms
38,,3,11,Tops
26,,5,11,Tops
36,,4,4,Bottoms
44,,3,1,Tops
26,,4,0,Tops
49,,4,2,Bottoms
39,,5,0,Tops
43,,4,2,Bottoms
53,,4,0,Tops
41,,5,0,Tops
46,,5,0,Tops
66,,5,2,Tops
34,,4,0,Tops
39,,5,1,Tops
47,,5,0,Tops
39,,5,0,Tops
44,,5,0,Tops
39,,5,10,Dresses
51,,5,1,Bottoms
64,,4,31,Tops
23,,5,0,Intimate
62,,5,3,Tops
65,,5,1,Tops
26,,5,0,Tops
40,,4,2,Tops
54,,5,0,Tops
60,,5,23,Tops
35,,5,13,Tops
21,,5,3,Tops
62,,5,3,Intimate
31,,1,1,Dresses
45,,5,2,Intimate
24,,5,3,Intimate
59,,5,0,Tops
48,,5,1,Tops
33,,5,2,Intimate
53,,4,1,Intimate
49,,5,13,Intimate
39,,5,0,Tops
27,,5,0,Tops
32,,3,0,Dresses
53,,5,16,Dresses
41,,2,1,Tops
33,,4,2,Dresses
46,,2,10,Tops
35,,5,1,Dresses
45,,1,0,Tops
28,,3,0,Tops
65,,4,0,Dresses
29,,3,3,Dresses
39,,5,7,Dresses
65,,5,0,Tops
22,,5,3,Dresses
34,,2,4,Dresses
35,,2,9,Tops
31,,3,5,Tops
45,,3,5,Tops
69,,5,3,Tops
39,,4,0,Dresses
52,,1,43,Dresses
29,,5,0,Bottoms
63,,5,0,Dresses
31,,4,0,Tops
50,,4,3,Tops
38,,5,2,Jackets
29,,2,1,Tops
57,,1,0,Dresses
32,,5,0,Tops
47,,2,0,Tops
40,,5,0,Tops
40,,1,48,Dresses
38,,4,12,Tops
30,,5,0,Tops
55,,4,0,Dresses
72,,3,15,Tops
44,,3,7,Tops
47,,2,3,Tops
20,,5,0,Dresses
41,,5,0,Dresses
29,,5,0,Dresses
56,,5,13,Dresses
47,,4,2,Tops
27,,4,0,Intimate
34,,5,0,Tops
62,,5,3,Dresses
39,,4,4,Dresses
39,,5,1,Dresses
39,,5,0,Intimate
36,,5,0,Intimate
52,,5,0,Dresses
37,,3,0,Tops
46,,4,1,Dresses
37,,5,0,Intimate
48,,5,10,Dresses
55,,5,7,Tops
69,,1,5,Tops
39,,3,0,Dresses
58,,5,0,Tops
64,,5,1,Tops
29,,2,0,Intimate
31,,4,0,Tops
37,,5,0,Intimate
37,,2,9,Dresses
56,,5,2,Bottoms
70,,4,2,Intimate
56,,5,0,Tops
66,,4,0,Intimate
49,,5,0,Intimate
53,,5,0,Dresses
54,,2,3,Dresses
43,,5,4,Tops
33,,5,7,Dresses
42,,5,0,Bottoms
46,,5,0,Dresses
45,,5,0,Dresses
38,,4,23,Dresses
54,,5,2,Dresses
34,,5,0,Dresses
35,,5,0,Tops
39,,5,4,Dresses
46,,5,3,Dresses
38,,5,1,Dresses
64,,5,4,Bottoms
44,,5,8,Dresses
44,,5,0,Dresses
94,,5,1,Dresses
32,,3,2,Dresses
58,,5,0,Dresses
52,,5,0,Intimate
24,,5,2,Bottoms
45,,5,1,Bottoms
59,,5,2,Bottoms
52,,5,1,Tops
42,,5,3,Tops
39,,4,5,Bottoms
32,,5,1,Bottoms
58,,2,0,Bottoms
51,,5,0,Bottoms
56,,4,0,Bottoms
33,,5,0,Bottoms
58,,4,4,Bottoms
55,,3,19,Bottoms
63,,2,2,Bottoms
36,,2,4,Tops
57,,5,1,Tops
24,,5,0,Jackets
66,,5,0,Bottoms
33,,5,11,Bottoms
46,,5,6,Tops
38,,3,0,Bottoms
52,,5,0,Tops
48,,3,10,Bottoms
29,,5,0,Intimate
28,,4,0,Bottoms
36,,5,1,Bottoms
36,,5,0,Tops
48,,5,3,Tops
30,,5,1,Bottoms
36,,3,12,Dresses
33,,2,0,Bottoms
42,,4,1,Tops
49,,1,0,Jackets
35,,5,2,Intimate
60,,5,0,Tops
26,,3,2,Tops
38,,3,3,Tops
36,,3,1,Tops
36,,5,1,Jackets
68,,5,0,Tops
33,,2,4,Dresses
33,,2,0,Dresses
62,,2,2,Dresses
50,,3,3,Tops
51,,4,12,Tops
61,,4,0,Tops
57,,5,4,Tops
38,,5,2,Tops
38,,5,3,Bottoms
39,,5,0,Tops
39,,4,0,Tops
39,,3,1,Tops
22,,5,0,Jackets
59,,2,7,Jackets
31,,4,7,Tops
52,,2,0,Tops
59,,5,13,Tops
30,,5,0,Bottoms
63,,5,1,Tops
37,,1,1,Dresses
48,,1,15,Jackets
57,,5,6,Tops
51,,5,14,Tops
38,,2,10,Tops
36,,3,1,Dresses
53,,5,0,Tops
63,,4,4,Tops
34,,4,1,Bottoms
59,,3,16,Intimate
55,,4,1,Bottoms
41,,4,5,Dresses
59,,2,4,Tops
41,,4,0,Tops
36,,5,3,Tops
27,,4,0,Tops
42,,5,1,Tops
66,,5,1,Tops
35,,5,2,Tops
37,,5,1,Tops
79,,5,0,Intimate
57,,4,1,Tops
34,,3,0,Tops
59,,5,0,Tops
47,,5,1,Tops
34,,4,0,Tops
47,,5,5,Tops
43,,2,4,Tops
49,,4,5,Tops
42,,4,2,Tops
51,,4,0,Bottoms
55,,4,0,Jackets
41,,3,7,Tops
29,,4,0,Tops
38,,5,10,Tops
45,,2,0,Dresses
34,,3,0,Tops
53,,5,0,Tops
46,,5,6,Tops
60,,5,0,Bottoms
51,,3,10,Tops
53,,5,0,Tops
34,,5,0,Dresses
48,,2,0,Tops
56,,5,0,Tops
65,,2,0,Bottoms
55,,1,3,Dresses
55,,4,1,Bottoms
39,,3,1,Dresses
42,,5,7,Bottoms
40,,5,1,Bottoms
23,,5,0,Dresses
31,,4,0,Dresses
60,,2,8,Dresses
33,,4,0,Dresses
30,,3,0,Tops
47,,5,6,Tops
62,,5,6,Dresses
37,,4,0,Bottoms
29,,3,8,Tops
50,,3,0,Tops
64,,1,2,Jackets
32,,5,0,Dresses
54,,2,1,Bottoms
35,,5,17,Intimate
44,,5,0,Tops
42,,5,0,Dresses
46,,3,17,Tops
39,,4,1,Tops
28,,4,1,Dresses
37,,4,10,Tops
49,,3,1,Dresses
29,,5,0,Tops
51,,5,0,Tops
38,,1,2,Dresses
37,,5,4,Bottoms
50,,5,0,Intimate
33,,5,0,Tops
27,,5,0,Tops
34,,5,0,Tops
36,,5,1,Intimate
48,,5,0,Bottoms
31,,5,0,Tops
46,,5,1,Dresses
42,,5,1,Dresses
35,,5,7,Tops
51,,4,7,Tops
28,,5,0,Tops
33,,1,6,Bottoms
44,,4,0,Bottoms
55,,2,0,Dresses
44,,1,3,Dresses
42,,4,0,Tops
49,,3,0,Dresses
68,,3,0,Dresses
60,,5,0,Bottoms
29,,4,0,Dresses
44,,4,0,Tops
38,,2,0,Dresses
31,,2,0,Dresses
37,,5,2,Dresses
29,,3,0,Dresses
38,,3,3,Tops
48,,4,4,Dresses
36,,4,19,Tops
43,,2,0,Jackets
33,,4,0,Dresses
32,,5,1,Tops
42,,4,0,Tops
37,,1,0,Dresses
34,,4,0,Dresses
40,,5,0,Tops
24,,4,2,Dresses
64,,4,0,Bottoms
49,,3,1,Dresses
40,,1,1,Tops
40,,5,1,Tops
42,,1,8,Tops
39,,4,0,Tops
32,,3,1,Dresses
61,,5,5,Bottoms
32,,4,0,Dresses
68,,3,0,Dresses
39,,5,0,Dresses
35,,1,28,Dresses
38,,2,1,Tops
39,,3,0,Tops
29,,2,7,Dresses
33,,3,0,Dresses
39,,3,1,Dresses
42,,5,1,Tops
27,,4,0,Dresses
35,,4,9,Dresses
36,,2,0,Dresses
69,,5,1,Tops
39,,1,4,Tops
52,,5,0,Tops
54,,2,2,Tops
29,,4,2,Dresses
45,,5,3,Tops
61,,5,0,Dresses
31,,5,0,Intimate
60,,3,1,Tops
62,,5,1,Bottoms
39,,5,0,Tops
32,,5,1,Tops
54,,4,0,Tops
32,,3,0,Tops
36,,3,0,Tops
28,,1,0,Dresses
33,,5,0,Dresses
37,,5,8,Tops
64,,5,0,Tops
41,,3,0,Bottoms
42,,4,6,Tops
51,,3,23,Dresses
35,,5,0,Tops
38,,5,0,Intimate
51,,5,8,Tops
58,,5,0,Intimate
39,,5,0,Bottoms
31,,2,0,Tops
34,,3,0,Tops
25,,2,1,Trend
35,,4,0,Tops
43,,5,0,Dresses
53,,5,0,Bottoms
63,,5,9,Bottoms
34,,4,11,Tops
62,,5,0,Trend
59,,2,0,Tops
46,,3,2,Dresses
38,,4,1,Dresses
41,,5,1,Dresses
45,,4,36,Dresses
35,,5,0,Bottoms
35,,5,0,Tops
26,,4,2,Tops
37,,2,1,Tops
38,,5,3,Bottoms
58,,4,4,Bottoms
35,,5,0,Bottoms
39,,3,12,Tops
67,,4,1,Tops
37,,3,1,Bottoms
43,,4,1,Tops
37,,1,0,Tops
23,,4,0,Tops
44,,5,0,Intimate
45,,5,3,Tops
34,,3,1,Tops
55,,5,3,Dresses
36,,2,0,Tops
53,,3,0,Bottoms
37,,5,0,Bottoms
34,,1,5,Dresses
46,,5,0,Bottoms
35,,5,0,Bottoms
58,,3,0,Tops
57,,5,0,Tops
39,,5,6,Dresses
48,,5,0,Tops
51,,5,0,Tops
41,,4,5,Tops
46,,5,0,Dresses
39,,5,3,Tops
49,,5,9,Dresses
44,,2,1,Intimate
65,,4,0,Dresses
64,,2,3,Tops
63,,5,1,Intimate
26,,4,1,Tops
56,,5,0,Dresses
31,,5,0,Intimate
52,,5,3,Tops
38,,5,1,Dresses
48,,4,2,Tops
36,,5,0,Tops
38,,1,1,Dresses
35,,2,0,Tops
26,,5,0,Dresses
39,,5,0,Bottoms
40,,5,0,Tops
43,,4,1,Tops
39,,4,0,Dresses
66,,4,0,Dresses
51,,5,0,Tops
34,,5,1,Tops
40,,3,1,Tops
45,,4,0,Tops
35,,4,0,Tops
36,,4,4,Dresses
40,,4,1,Tops
27,,5,0,Dresses
34,,4,1,Intimate
48,,5,0,Dresses
23,,4,3,Dresses
39,,5,0,Intimate
35,,5,3,Trend
36,,5,0,Intimate
32,,3,0,Dresses
26,,5,1,Dresses
39,,5,1,Tops
61,,5,1,Intimate
23,,4,0,Dresses
47,,3,8,Bottoms
44,,5,0,Dresses
54,,5,2,Dresses
53,,5,10,Intimate
49,,5,1,Intimate
24,,5,0,Dresses
60,,5,0,Intimate
38,,3,4,Dresses
47,,5,3,Dresses
83,,5,10,Tops
63,,3,15,Dresses
50,,3,0,Tops
41,,5,1,Dresses
26,,4,3,Dresses
47,,5,4,Dresses
58,,5,0,Dresses
44,,4,3,Bottoms
53,,4,0,Tops
65,,5,0,Intimate
42,,5,9,Intimate
41,,5,0,Dresses
44,,4,0,Intimate
57,,2,3,Tops
43,,5,15,Dresses
35,,5,1,Intimate
29,,5,0,Dresses
52,,4,0,Tops
36,,1,3,Dresses
25,,2,0,Tops
62,,5,0,Dresses
44,,5,0,Intimate
39,,5,2,Dresses
28,,4,0,Dresses
34,,5,1,Intimate
36,,4,0,Tops
65,,5,1,Intimate
45,,3,1,Trend
58,,5,0,Intimate
37,,3,0,Dresses
49,,3,1,Intimate
54,,1,1,Tops
41,,4,2,Intimate
39,,4,0,Dresses
46,,3,10,Tops
32,,3,2,Bottoms
56,,5,3,Intimate
39,,3,2,Tops
39,,3,5,Dresses
35,,5,2,Dresses
34,,5,0,Intimate
34,,5,0,Tops
35,,5,11,Bottoms
38,,3,1,Intimate
60,,2,7,Dresses
38,,5,0,Tops
30,,5,1,Jackets
59,,4,0,Tops
34,,5,1,Jackets
62,,5,0,Tops
25,,5,1,Jackets
46,,5,0,Tops
63,,5,0,Tops
34,,5,1,Tops
50,,5,0,Bottoms
44,,4,3,Dresses
40,,5,0,Tops
30,,5,0,Dresses
50,,3,2,Dresses
25,,4,1,Jackets
23,,5,1,Intimate
55,,5,0,Tops
36,,4,2,Tops
57,,5,0,Dresses
41,,5,0,Tops
38,,5,1,Tops
25,,5,0,Tops
46,,5,1,Tops
83,,5,0,Dresses
74,,3,0,Tops
28,,5,0,Tops
30,,5,1,Jackets
24,,5,0,Bottoms
39,,4,4,Dresses
46,,4,1,Dresses
44,,3,0,Tops
35,,5,2,Dresses
44,,5,0,Tops
38,,5,0,Dresses
36,,5,1,Tops
38,,5,2,Intimate
69,,5,0,Tops
37,,5,0,Tops
29,,4,1,Jackets
34,,5,1,Tops
22,,5,2,Dresses
38,,5,0,Bottoms
49,,5,0,Tops
40,,5,0,Bottoms
67,,5,0,Tops
56,,5,6,Dresses
26,,5,0,Tops
43,,5,1,Tops
25,,5,1,Intimate
56,,4,0,Jackets
68,,5,3,Tops
56,,5,1,Tops
46,,5,0,Tops
55,,4,2,Tops
35,,3,2,Tops
39,,3,0,Dresses
38,,5,0,Tops
62,,4,0,Tops
66,,1,0,Tops
55,,5,0,Tops
32,,3,0,Tops
43,,3,0,Bottoms
42,,3,0,Bottoms
39,,4,4,Dresses
20,,5,6,Intimate
33,,4,3,Dresses
35,,4,2,Bottoms
29,,5,0,Bottoms
57,,5,0,Jackets
47,,5,1,Tops
44,,5,2,Tops
53,,3,0,Tops
43,,3,9,Jackets
49,,5,0,Bottoms
72,,4,1,Dresses
55,,5,0,Tops
31,,4,0,Jackets
34,,5,0,Bottoms
54,,5,0,Intimate
52,,4,0,Jackets
26,,4,0,Tops
47,,5,1,Tops
25,,5,3,Bottoms
29,,5,1,Tops
52,,5,2,Tops
39,,3,6,Bottoms
36,,4,1,Tops
55,,5,9,Tops
38,,3,4,Dresses
45,,5,1,Intimate
48,,5,5,Tops
26,,5,3,Jackets
49,,3,0,Dresses
21,,3,0,Tops
24,,5,1,Tops
34,,4,9,Tops
34,,5,0,Tops
33,,4,0,Tops
46,,5,0,Tops
40,,5,0,Tops
47,,5,2,Bottoms
46,,5,2,Tops
45,,5,2,Tops
32,,5,5,Tops
33,,5,0,Jackets
24,,4,4,Dresses
29,,5,0,Tops
62,,3,0,Dresses
44,,3,2,Dresses
57,,5,0,Tops
40,,2,18,Tops
32,,4,20,Dresses
58,,4,0,Dresses
40,,5,0,Dresses
56,,4,0,Tops
42,,5,10,Tops
40,,5,0,Tops
53,,4,0,Dresses
47,,4,2,Dresses
46,,5,1,Dresses
29,,5,0,Dresses
53,,3,2,Dresses
55,,5,2,Tops
30,,3,5,Dresses
44,,5,2,Tops
43,,5,11,Intimate
51,,3,0,Tops
58,,5,0,Tops
38,,5,0,Tops
48,,4,5,Dresses
26,,5,1,Jackets
31,,5,2,Intimate
43,,2,10,Tops
26,,5,0,Intimate
38,,4,1,Dresses
66,,5,2,Tops
62,,5,1,Intimate
58,,2,0,Tops
43,,3,4,Trend
42,,5,0,Dresses
28,,5,0,Tops
51,,3,0,Dresses
64,,5,0,Tops
27,,2,0,Tops
74,,5,0,Dresses
24,,3,1,Dresses
37,,4,81,Jackets
60,,2,1,Jackets
62,,3,0,Tops
30,,5,1,Bottoms
34,,5,1,Bottoms
32,,5,1,Tops
48,,5,1,Dresses
35,,5,99,Jackets
24,,5,1,Bottoms
31,,3,0,Dresses
28,,2,22,Dresses
29,,4,0,Intimate
34,,2,3,Bottoms
30,,5,0,Tops
48,,5,0,Bottoms
39,,5,1,Jackets
44,,1,5,Bottoms
55,,4,2,Jackets
53,,5,0,Bottoms
50,,3,4,Jackets
39,,4,0,Jackets
27,,2,1,Jackets
61,,5,0,Jackets
20,,5,1,Jackets
50,,4,0,Bottoms
50,,5,2,Bottoms
43,,5,5,Jackets
42,,3,1,Jackets
42,,3,3,Dresses
67,,5,5,Dresses
40,,4,15,Jackets
32,,1,6,Dresses
55,,2,7,Bottoms
56,,3,0,Jackets
31,,3,5,Jackets
35,,5,0,Dresses
46,,5,3,Dresses
36,,4,8,Dresses
49,,3,1,Jackets
30,,5,2,Tops
35,,1,2,Dresses
61,,4,1,Jackets
38,,5,1,Jackets
34,,4,2,Jackets
57,,5,14,Jackets
40,,5,8,Jackets
56,,4,0,Jackets
40,,5,0,Tops
34,,3,2,Jackets
63,,3,5,Dresses
42,,2,3,Jackets
30,,4,1,Jackets
36,,3,0,Tops
22,,2,1,Bottoms
48,,5,0,Jackets
50,,5,0,Tops
57,,5,0,Bottoms
30,,2,2,Dresses
25,,3,5,Jackets
49,,5,0,Bottoms
31,,5,3,Jackets
31,,3,9,Dresses
37,,5,1,Jackets
41,,5,0,Tops
48,,5,3,Bottoms
48,,4,3,Jackets
30,,5,10,Jackets
40,,3,0,Jackets
37,,5,5,Bottoms
48,,4,2,Tops
34,,5,0,Bottoms
34,,1,0,Dresses
38,,5,0,Jackets
25,,5,2,Jackets
35,,3,20,Dresses
34,,4,1,Dresses
62,,4,4,Dresses
35,,4,3,Jackets
25,,1,4,Jackets
51,,3,3,Jackets
51,,5,0,Bottoms
37,,3,3,Jackets
66,,2,0,Jackets
39,,5,0,Tops
49,,4,3,Jackets
25,,3,0,Tops
45,,2,10,Tops
28,,5,0,Bottoms
28,,5,1,Jackets
35,,2,0,Jackets
82,,5,1,Jackets
52,,2,6,Bottoms
41,,5,0,Dresses
34,,5,23,Dresses
35,,5,2,Dresses
29,,3,1,Dresses
53,,5,29,Tops
36,,4,1,Bottoms
47,,5,1,Tops
54,,1,1,Trend
36,,5,1,Dresses
39,,3,0,Tops
42,,5,3,Bottoms
41,,5,3,Dresses
39,,4,1,Dresses
39,,5,0,Dresses
27,,5,3,Dresses
37,,4,1,Dresses
51,,5,1,Dresses
25,,5,3,Dresses
35,,2,1,Dresses
43,,4,0,Bottoms
37,,5,6,Dresses
33,,5,2,Dresses
39,,5,0,Bottoms
45,,3,8,Dresses
38,,3,11,Dresses
36,,5,2,Bottoms
36,,4,2,Tops
31,,5,8,Dresses
25,,3,22,Dresses
44,,5,1,Bottoms
34,,5,3,Dresses
38,,5,0,Bottoms
51,,4,2,Dresses
36,,4,7,Tops
35,,5,0,Dresses
45,,5,0,Dresses
53,,5,2,Tops
62,,1,3,Tops
43,,3,0,Dresses
37,,4,4,Trend
35,,5,0,Dresses
36,,5,50,Dresses
53,,5,2,Tops
64,,2,2,Dresses
32,,4,2,Intimate
53,,3,5,Dresses
65,,5,2,Tops
32,,1,3,Dresses
33,,5,1,Dresses
43,,5,7,Dresses
50,,1,3,Tops
32,,5,4,Dresses
48,,5,4,Tops
45,,5,0,Tops
59,,5,5,Tops
42,,5,3,Tops
36,,5,0,Tops
49,,5,4,Tops
34,,5,1,Tops
48,,5,2,Tops
68,,5,0,Bottoms
34,,4,6,Tops
39,,5,0,Tops
39,,4,2,Tops
26,,3,2,Bottoms
35,,5,7,Tops
25,,5,0,Tops
39,,5,2,Bottoms
23,,5,1,Tops
40,,4,4,Tops
45,,3,4,Tops
47,,4,0,Dresses
49,,5,1,Bottoms
83,,5,13,Dresses
49,,5,0,Dresses
66,,4,0,Tops
44,,5,1,Dresses
48,,5,0,Intimate
38,,5,1,Bottoms
28,,5,6,Tops
39,,5,1,Dresses
28,,5,0,Tops
52,,5,8,Tops
41,,5,0,Tops
45,,5,1,Tops
57,,4,4,Tops
39,,5,11,Tops
34,,3,1,Tops
37,,5,0,Tops
39,,4,4,Tops
45,,1,2,Tops
63,,4,6,Tops
36,,5,0,Tops
52,,2,0,Tops
37,,5,4,Tops
32,,3,14,Tops
57,,5,1,Tops
47,,5,0,Tops
65,,1,0,Tops
33,,5,0,Tops
35,,4,3,Tops
54,,5,3,Tops
64,,2,3,Tops
39,,1,0,Dresses
42,,5,0,Bottoms
74,,4,11,Tops
36,,5,0,Dresses
24,,5,0,Tops
25,,3,0,Bottoms
27,,4,0,Dresses
56,,3,0,Tops
49,,5,4,Tops
49,,4,0,Dresses
49,,4,0,Tops
38,,5,4,Trend
54,,5,0,Dresses
45,,4,0,Dresses
56,,5,0,Dresses
48,,4,0,Dresses
91,,1,3,Dresses
51,,5,0,Dresses
43,,5,1,Dresses
38,,5,0,Tops
32,,5,1,Bottoms
51,,1,0,Dresses
46,,4,3,Tops
47,,5,0,Bottoms
48,,5,2,Bottoms
30,,5,0,Bottoms
52,,4,1,Dresses
38,,3,4,Dresses
27,,5,1,Dresses
51,,3,0,Tops
44,,5,2,Dresses
42,,4,0,Bottoms
33,,4,8,Dresses
43,,5,0,Bottoms
29,,5,0,Bottoms
60,,5,1,Dresses
31,,5,14,Dresses
28,,3,16,Bottoms
59,,5,0,Dresses
53,,5,0,Dresses
62,,5,0,Tops
42,,5,1,Dresses
36,,2,1,Tops
47,,3,1,Tops
29,,5,0,Dresses
33,,5,1,Bottoms
31,,5,0,Dresses
23,,5,30,Dresses
34,,5,0,Dresses
35,,2,1,Dresses
58,,2,5,Bottoms
44,,1,0,Bottoms
32,,4,0,Bottoms
36,,5,6,Dresses
45,,4,0,Bottoms
57,,5,0,Dresses
56,,5,2,Dresses
29,,4,0,Dresses
63,,5,0,Tops
58,,5,2,Tops
40,,5,5,Bottoms
71,,5,1,Tops
60,,5,3,Dresses
41,,5,1,Dresses
29,,3,1,Dresses
42,,4,8,Tops
26,,3,0,Bottoms
45,,3,0,Dresses
46,,5,0,Dresses
49,,5,0,Tops
51,,4,25,Dresses
36,,5,2,Dresses
60,,5,0,Tops
29,,4,0,Dresses
57,,4,5,Dresses
26,,5,0,Dresses
36,,5,0,Bottoms
38,,1,0,Bottoms
60,,5,5,Dresses
46,,4,1,Intimate
42,,5,0,Dresses
45,,5,0,Tops
35,,5,0,Tops
58,,2,0,Bottoms
47,,3,0,Dresses
39,,4,0,Bottoms
36,,5,1,Bottoms
50,,4,3,Tops
46,,4,8,Tops
47,,2,1,Tops
37,,5,0,Tops
38,,5,0,Dresses
36,,5,10,Tops
53,,4,9,Tops
42,,5,8,Tops
66,,3,0,Tops
37,,3,0,Tops
44,,3,5,Tops
37,,1,26,Dresses
27,,4,0,Tops
34,,4,4,Tops
36,,5,1,Tops
70,,1,3,Tops
38,,5,0,Tops
69,,4,2,Bottoms
62,,4,4,Tops
57,,5,0,Tops
22,,5,3,Bottoms
42,,3,1,Tops
64,,4,5,Bottoms
35,,2,3,Dresses
36,,5,8,Bottoms
34,,4,0,Bottoms
48,,4,0,Tops
59,,5,9,Tops
31,,5,0,Bottoms
55,,5,0,Tops
68,,5,0,Tops
42,,4,0,Tops
38,,3,9,Tops
39,,5,4,Tops
31,,5,1,Tops
46,,1,0,Tops
61,,5,0,Tops
36,,3,6,Tops
39,,5,0,Bottoms
56,,5,0,Bottoms
70,,4,0,Tops
42,,3,5,Tops
39,,5,0,Tops
25,,4,0,Tops
46,,4,0,Tops
27,,5,0,Tops
41,,5,1,Tops
49,,5,3,Intimate
46,,5,0,Tops
47,,5,0,Tops
34,,5,6,Tops
53,,4,1,Tops
65,,4,0,Tops
59,,5,1,Bottoms
60,,5,4,Tops
59,,5,2,Intimate
50,,4,6,Tops
33,,4,0,Tops
58,,5,0,Tops
29,,4,0,Tops
33,,4,1,Tops
54,,5,0,Intimate
35,,4,5,Tops
53,,4,0,Tops
66,,3,0,Tops
51,,4,2,Bottoms
36,,5,3,Tops
40,,5,0,Tops
38,,4,0,Tops
47,,4,1,Bottoms
35,,5,3,Dresses
20,,5,7,Tops
61,,5,1,Dresses
44,,4,1,Tops
36,,4,3,Dresses
35,,4,0,Tops
31,,4,15,Dresses
63,,4,2,Dresses
43,,2,1,Tops
39,,4,5,Dresses
39,,4,4,Dresses
73,,5,0,Tops
22,,5,0,Dresses
29,,4,0,Dresses
42,,5,0,Bottoms
29,,5,10,Dresses
64,,3,0,Tops
42,,5,3,Dresses
49,,4,0,Bottoms
27,,3,0,Dresses
83,,4,12,Tops
40,,5,5,Dresses
67,,5,5,Tops
73,,2,14,Trend
39,,3,12,Intimate
53,,5,8,Dresses
34,,5,3,Dresses
77,,3,1,Dresses
29,,5,1,Dresses
42,,5,0,Tops
26,,2,2,Jackets
45,,2,2,Tops
35,,5,6,Dresses
28,,5,4,Dresses
43,,5,0,Dresses
53,,5,0,Dresses
32,,5,0,Tops
56,,5,0,Dresses
32,,4,0,Dresses
52,,4,1,Tops
41,,5,2,Tops
32,,2,0,Dresses
38,,3,3,Dresses
31,,5,0,Dresses
39,,5,0,Dresses
44,,3,1,Tops
31,,5,0,Dresses
36,,4,1,Dresses
43,,4,0,Tops
65,,5,2,Tops
65,,5,5,Tops
35,,3,0,Bottoms
27,,5,1,Tops
57,,4,8,Tops
39,,5,0,Dresses
44,,4,7,Bottoms
24,,4,0,Tops
31,,5,2,Bottoms
39,,5,3,Tops
46,,4,0,Tops
53,,3,6,Tops
44,,5,1,Tops
67,,3,3,Tops
59,,5,3,Tops
54,,1,4,Tops
65,,4,1,Tops
40,,5,0,Dresses
64,,4,0,Tops
40,,4,2,Bottoms
37,,5,0,Tops
35,,4,1,Tops
48,,5,1,Dresses
50,,5,1,Tops
30,,5,0,Tops
66,,5,0,Tops
39,,5,0,Tops
26,,5,1,Tops
29,,1,1,Bottoms
57,,1,2,Tops
43,,4,2,Bottoms
26,,5,3,Dresses
48,,3,2,Bottoms
41,,5,3,Tops
42,,2,1,Bottoms
50,,5,0,Bottoms
34,,4,3,Tops
48,,4,0,Tops
44,,5,3,Intimate
41,,2,3,Bottoms
33,,5,0,Intimate
35,,4,0,Dresses
68,,5,0,Dresses
36,,5,3,Bottoms
35,,5,1,Dresses
23,,5,1,Intimate
33,,5,0,Dresses
39,,4,8,Bottoms
32,,3,2,Dresses
38,,1,6,Dresses
54,,2,2,Dresses
33,,5,1,Dresses
48,,4,5,Dresses
50,,5,0,Tops
23,,4,0,Dresses
43,,5,3,Tops
41,,5,0,Dresses
33,,2,1,Bottoms
33,,3,1,Dresses
38,,3,7,Tops
48,,4,2,Dresses
40,,3,0,Dresses
25,,3,0,Dresses
54,,4,0,Dresses
38,,4,4,Dresses
66,,3,0,Intimate
39,,5,1,Dresses
60,,5,4,Bottoms
26,,3,0,Dresses
44,,3,2,Dresses
45,,4,0,Dresses
36,,2,0,Dresses
48,,5,0,Dresses
44,,3,8,Dresses
40,,5,1,Bottoms
43,,5,1,Dresses
36,,4,0,Dresses
31,,3,0,Dresses
56,,5,0,Dresses
51,,5,2,Tops
26,,1,1,Dresses
56,,4,1,Dresses
34,,5,4,Bottoms
39,,5,0,Dresses
44,,4,5,Dresses
